Silhouette_2D,Silhouette_3D,WCSS_2D,WCSS_3D,Davies_Bouldin_2D,Davies_Bouldin_3D,Partition_Coefficient_2D,Partition_Coefficient_3D,Xie_Beni_2D,Xie_Beni_3D,Iterations,Time
0.46411524135728593,0.350800529213132,101.0939758023687,174.95911031503925,0.7230474825512286,1.0699362662644842,0.6802544587545221,0.5661097148668525,0.2939984675018477,0.5428268228981942,36,0.023477554321289062
0.46411524135728593,0.350800529213132,101.09397579728117,174.9591103424897,0.7230474825512286,1.0699362662644842,0.6802545557966588,0.5661091347232182,0.29399897068374425,0.5428126521250362,45,0.02504563331604004
0.46411524135728593,0.350800529213132,101.09397580368132,174.95911034328492,0.7230474825512286,1.0699362662644842,0.680254555614994,0.566109774369504,0.2939983986945822,0.5428282995054174,41,0.02372431755065918
0.46411524135728593,0.350800529213132,101.09397580034167,174.95911031984497,0.7230474825512286,1.0699362662644842,0.6802547870545468,0.5661091828332916,0.2939986801856429,0.5428138198004457,42,0.02443671226501465
0.46411524135728593,0.3488460315221951,101.0939757993758,179.22583024068078,0.7230474825512286,1.0609224312392678,0.6802546363460559,0.5379037732124868,0.29400040821912204,0.5678093234620369,59,0.02542710304260254
0.46411524135728593,0.350800529213132,101.09397579766706,174.9591103241286,0.7230474825512286,1.0699362662644842,0.6802549981688631,0.5661097327071293,0.2940002974329659,0.5428273315674288,31,0.024495363235473633
0.46411524135728593,0.3488460315221951,101.0939758104659,179.22583022830395,0.7230474825512286,1.0609224312392678,0.6802540587690967,0.5379043843880307,0.29399791852164947,0.5677953851053668,80,0.029156208038330078
0.46411524135728593,0.350800529213132,101.09397580500914,174.95911034505593,0.7230474825512286,1.0699362662644842,0.6802545767584627,0.566109129738597,0.29399833067244013,0.5428125307864771,48,0.023557186126708984
0.46411524135728593,0.350800529213132,101.09397580117242,174.95911033343722,0.7230474825512286,1.0699362662644842,0.6802539488420245,0.5661097585237755,0.29399896519643054,0.5428278415252917,34,0.024797677993774414
0.46411524135728593,0.350800529213132,101.09397580514587,174.95911031695425,0.7230474825512286,1.0699362662644842,0.6802543932222969,0.5661097186215202,0.29399827336805323,0.5428269294061071,39,0.02360224723815918
0.46411524135728593,0.3488460315221951,101.0939758124016,179.2258302340071,0.7230474825512286,1.0609224312392678,0.6802541977468113,0.5379037804471881,0.29399785633592734,0.5678091421755949,62,0.02784562110900879
0.46411524135728593,0.350800529213132,101.09397579954651,174.95911033041654,0.7230474825512286,1.0699362662644842,0.680254740483147,0.566109748533969,0.29399871958093954,0.5428276628884467,59,0.025994300842285156
0.46411524135728593,0.350800529213132,101.09397580434853,174.95911032268677,0.7230474825512286,1.0699362662644842,0.6802544464917512,0.5661097317843549,0.2939983321472324,0.5428272515581263,45,0.023878812789916992
0.46411524135728593,0.350800529213132,101.09397579654619,174.95911033113632,0.7230474825512286,1.0699362662644842,0.6802545297006864,0.5661097500182924,0.29399916077610205,0.542827699863326,45,0.024542570114135742
0.46411524135728593,0.3488460315221951,101.09397581020733,179.22583023815187,0.7230474825512286,1.0609224312392678,0.6802571357307101,0.5379037775616768,0.2940023328307892,0.567809254646164,71,0.028849124908447266
0.46411524135728593,0.350800529213132,101.0939758063638,174.95911031407314,0.7230474825512286,1.0699362662644842,0.6802542445579249,0.5661097109798995,0.2939981786350878,0.5428267572335997,36,0.023023605346679688
0.46411524135728593,0.350800529213132,101.09397580133546,174.9591103325367,0.7230474825512286,1.0699362662644842,0.6802546476865178,0.5661097529315896,0.2939985701447965,0.5428277715182929,40,0.02577066421508789
0.46411524135728593,0.3488460315221951,101.09397580074467,179.22583024386245,0.7230474825512286,1.0609224312392678,0.6802546439161427,0.5379037717548908,0.2939986130823203,0.5678094075032513,59,0.025003433227539062
0.46411524135728593,0.350800529213132,101.09397580595207,174.95911034120698,0.7230474825512286,1.0699362662644842,0.68025433236764,0.5661097715216229,0.2939982141231749,0.5428282074740199,35,0.02327108383178711
0.46411524135728593,0.3488460315221951,101.09397581265432,179.22583024803816,0.7230474825512286,1.0609224312392678,0.6802568065132162,0.5379037686302287,0.2940023136138944,0.5678095168314012,62,0.025711536407470703
0.46411524135728593,0.350800529213132,101.09397580485518,174.9591103288771,0.7230474825512286,1.0699362662644842,0.6802540879830681,0.5661097452710632,0.2939982742538063,0.5428275828356453,45,0.02686619758605957
0.46411524135728593,0.3488460315221951,101.09397580295149,179.2258302281662,0.7230474825512286,1.0609224312392678,0.6802541743694138,0.5379037830863729,0.29399842135295395,0.5678089811153125,60,0.026074886322021484
0.46411524135728593,0.350800529213132,101.09397580631693,174.95911032995966,0.7230474825512286,1.0699362662644842,0.6802543112769607,0.566109160282028,0.2939981894172157,0.5428132741101226,43,0.023390769958496094
0.46411524135728593,0.3488460315221951,101.0939758019747,179.22583025172833,0.7230474825512286,1.0609224312392678,0.6802563721941303,0.5379037640887601,0.2940015903028304,0.5678096128486622,64,0.02840900421142578
0.46411524135728593,0.3488460315221951,101.09397580514747,179.2258302627259,0.7230474825512286,1.0609224312392678,0.6802544397121002,0.5379044201053299,0.2939982845632616,0.5677944791539191,61,0.025296688079833984
0.46411524135728593,0.350800529213132,101.09397579855025,174.95911033277417,0.7230474825512286,1.0699362662644842,0.6802543564320817,0.5661097533183836,0.29399887792844304,0.5428277830354317,47,0.025372743606567383
0.46411524135728593,0.350800529213132,101.09397580030557,174.95911032796383,0.7230474825512286,1.0699362662644842,0.6802546910281176,0.5661097433273811,0.2939986528284864,0.542827534969314,55,0.025388002395629883
0.46411524135728593,0.350800529213132,101.09397580646038,174.95911031345946,0.7230474825512286,1.0699362662644842,0.6802543517752864,0.566109185304202,0.2939981892455721,0.5428141170030698,53,0.027147769927978516
0.46411524135728593,0.350800529213132,101.09397580183953,174.95911033285125,0.7230474825512286,1.0699362662644842,0.6802548028576254,0.5661097536108377,0.2940004018743227,0.542827787658739,51,0.025097370147705078
0.46411524135728593,0.3488460315221951,101.09397579612914,179.22583022596385,0.7230474825512286,1.0609224312392678,0.6802545864344975,0.5379037889912677,0.29399921277395824,0.5678089173845698,59,0.02953934669494629
